Fecha,T_Media_General,T_Media_Cerro_Prieto,T_Media_El_Cuchillo,T_Media_La_Boca,T.Max_General,T_Max_Cerro_Prieto,T_Max_El_Cuchillo,T_Max_La_Boca,T.Min_General,T_Min_Cerro_Prieto,T_Min_El_Cuchillo,T_Min_La_Boca,V_Media_Viento,Rachas_Max,Presion_Media,Precip_General,Precip_Cerro_Prieto,Precip_El_Cuchillo,Precip_La_Boca,Evap_Cerro_Prieto,Evap_El_Cuchillo,Ciclon_Is,Ciclon_VS,Ciclon_R,Niveles_P,Niveles_NP,Consumo_Clientes_industriales_AMM,Consumo_Clientes_industriales_MNM,Consumo_clientes_industriales_fact,Poblacion,PIB
01/02/2016,19.00,2156897.00,2207759.00,207931.00,34.00,2746552.00,3001724.00,28.00,2.00,1567241.00,1413793.00,1358621.00,43628.00,48.2,1020.3,43586.00,837931.00,700708.00,824138.00,4541379.00,527931.00,0.00,0.00,0.00,"31,537,987",27500.00,NaN,NaN,NaN,NaN,"17,548,566"
01/03/2016,23.00,2245161.00,2333065.00,22.75,37.00,286129.00,3098387.00,3075806.00,5.00,1629032.00,1567742.00,1474194.00,43511.00,66.7,1014.4,47.2,1613825.00,345823.00,1625806.00,5177419.00,5722581.00,0.00,0.00,0.00,"31,808,592",48519.00,NaN,NaN,NaN,NaN,"17,548,566"
01/04/2016,24.00,2398333.00,2558333.00,2464167.00,35.00,43584.00,32.6,3108333.00,10.00,1856667.00,1856667.00,43514.00,43599.00,55.6,1016.00,45.2,3120476.00,8316667.00,4.15,5193333.00,6.23,0.00,0.00,0.00,"33,835,968",49817.00,NaN,NaN,NaN,NaN,"17,633,899"
01/05/2016,27.00,2503226.00,2670161.00,2508065.00,38.00,3037097.00,3359677.00,3082258.00,21.00,1969355.00,1980645.00,1933871.00,43722.00,NaN,1013.9,93,4119355.00,3268404.00,133871.00,5158065.00,5587097.00,0.00,75.00,95.00,"33,898,176
",52002.00,NaN,NaN,NaN,NaN,"17,633,899"
01/06/2016,27.00,2668333.00,43552.00,2726667.00,34.00,32.6,36.05,34.2,17.00,2076667.00,20.55,2033333.00,43688.00,NaN,1014.5,58,1836667.00,0.46,1516667.00,7.33,7506667.00,0.00,81.67,100.00,"35,538,912",47166.00,NaN,NaN,NaN,NaN,"17,633,899"
01/07/2016,0.00,276371.00,2915323.00,2794355.00,NaN,3379032.00,3717742.00,3548387.00,NaN,2148387.00,2112903.00,2040323.00,43691.00,NaN,0.00,36.4,3733641.00,3000331.00,2235484.00,8061321.00,8958065.00,0.00,0.00,0.00,"37,454,400",45537.00,NaN,NaN,NaN,NaN,"17,818,757"
01/08/2016,0.00,2666129.00,28.00,261129.00,NaN,3225806.00,3504839.00,3183871.00,NaN,2106452.00,2095161.00,203871.00,43664.00,NaN,0.00,128,1910138.00,488809.00,1112258.00,6154839.00,43531.00,1.00,119.00,144.00,"36,832,320",43957.00,NaN,NaN,NaN,NaN,"17,818,757"
01/09/2016,NaN,2581667.00,2716667.00,25275.00,NaN,3116667.00,3398333.00,3086667.00,NaN,2046667.00,20.35,1968333.00,NaN,NaN,NaN,75.7,3057143.00,8530684.00,43528.00,5393333.00,6746667.00,1.00,90.00,127.86,"35,953,632",50087.00,NaN,NaN,NaN,NaN,"17,818,757"
01/10/2016,24.00,2377419.00,2495968.00,2291935.00,32.00,2951613.00,3220968.00,2917742.00,12.00,1803226.00,1770968.00,1666129.00,43564.00,NaN,1019.00,32.2,496774.00,758396.00,448387.00,4819355.00,5922581.00,1.00,237.50,287.50,"35,572,608",86026.00,NaN,NaN,NaN,NaN,"18,009,543"
01/11/2016,20.00,2149167.00,2205833.00,2055833.00,34.00,2718333.00,43584.00,2713333.00,6.00,43692.00,1471667.00,1398333.00,43626.00,42.6,1020.5,50,273333.00,260684.00,333333.00,4166667.00,4353333.00,1.00,175.00,215.00,"33,618,240",122155.00,NaN,NaN,NaN,NaN,"18,009,543"
01/12/2016,16.00,2020968.00,2000806.00,1933871.00,35.00,2583871.00,2643548.00,2548387.00,1.00,1458065.00,1358065.00,1319355.00,43475.00,55.6,1020.4,43723.00,958526.00,226469.00,2858065.00,3512903.00,393871.00,0.00,0.00,0.00,"32,503,680",122357.00,NaN,NaN,NaN,NaN,"18,009,543"
01/01/2017,17.00,2115323.00,2008144.00,1994355.00,36.00,2743548.00,2697886.00,2774194.00,0.00,1487097.00,1318401.00,1214516.00,43508.00,63.00,1018.6,43506.00,71659.00,525806.00,587097.00,4635484.00,5124379.00,0.00,0.00,0.00,"33,421,248",37938.00,"476,717","17,700",25213361.00,NaN,"18,117,449"
01/02/2017,22.00,2391071.00,2276695.00,2255357.00,37.00,3096429.00,3094088.00,3116071.00,8.00,1685714.00,1459301.00,1394643.00,43628.00,46.3,1016.1,43562.00,86225.00,114286.00,475.00,5946429.00,6705563.00,0.00,0.00,0.00,"32,395,507",37994.00,"496,269","17,892",26425176.00,NaN,"18,117,449"
01/03/2017,22.00,2441129.00,2425978.00,2355645.00,32.00,3048387.00,3122265.00,3077419.00,13.00,1833871.00,1729691.00,1633871.00,43567.00,59.3,1018.6,50.6,2513364.00,1590985.00,2809677.00,6293548.00,6721153.00,0.00,0.00,0.00,"31,471,373",38708.00,"495,910","15,891",26589429.00,NaN,"18,117,449"
01/04/2017,25.00,43640.00,2515082.00,2439167.00,40.00,43676.00,3202816.00,3101667.00,11.00,43603.00,1827348.00,1776667.00,43691.00,57.4,1013.1,45,830953.00,1016667.00,2036667.00,5.82,6978525.00,1.00,85.00,110.00,"33,918,912",67262.00,"534,322","17,749",29228112.00,NaN,"18,192,958"
01/05/2017,26.00,2610484.00,2692015.00,2626613.00,37.00,3201613.00,3359176.00,3253226.00,14.00,2019355.00,2024853.00,20.00,43569.00,40.7,1012.5,60.7,2975577.00,273292.00,4522581.00,6167742.00,7127605.00,0.00,0.00,0.00,"33,580,915",101938.00,"552,657","21,335",30783710.80,NaN,"18,192,958"
01/06/2017,30.00,2723333.00,2304778.00,27725.00,41.00,3328333.00,2959728.00,3533333.00,19.00,2118333.00,1649828.00,2011667.00,43630.00,NaN,1012.8,45.6,1627619.00,4965517.00,1093333.00,7493333.00,681599.00,1.00,85.00,102.50,"37,799,136",50297.00,"576,089","21,780",32455161.00,NaN,"18,192,958"
01/07/2017,29.00,2698387.00,2311485.00,2739516.00,37.00,3269355.00,2978826.00,3459677.00,20.00,2127419.00,1644144.00,2019355.00,43481.00,63.00,1016.8,31,935945.00,1387097.00,1932258.00,7193548.00,6851042.00,1.00,65.00,90.00,"35,288,870",54892.00,"600,353","25,025",33920418.00,NaN,"18,109,902"
01/08/2017,30.00,2731452.00,2311993.00,2742742.00,39.00,3351613.00,2962929.00,3456452.00,20.00,211129.00,1661058.00,2029032.00,43720.00,57.4,1015.5,40.6,268664.00,293675.00,1354839.00,7396774.00,6590767.00,1.00,132.00,195.00,"36,389,606",59736.00,"597,463","26,972",33843294.00,NaN,"18,109,902"
01/09/2017,27.00,26225.00,2352404.00,2551667.00,36.00,3226667.00,3025942.00,31.6,16.00,2018333.00,1678866.00,1943333.00,43565.00,NaN,1017.00,172.1,43619.00,339286.00,1006333.00,6290032.00,6564444.00,1.00,233.00,268.75,"35,044,531",51980.00,"586,198","21,555",33064701.00,NaN,"18,109,902"
01/10/2017,23.00,2195161.00,2358325.00,2146774.00,32.00,281129.00,3035788.00,2840323.00,10.00,1579032.00,1680862.00,1453226.00,43687.00,57.4,1018.4,64.9,3872351.00,2683113.00,2535484.00,4758065.00,6614587.00,1.00,143.33,171.67,"32,855,155",143155.00,"532,851","19,004",29877181.00,NaN,"18,283,188"
01/11/2017,20.00,2125833.00,235852.00,2044167.00,32.00,2778333.00,2999361.00,2748333.00,10.00,1473333.00,1717679.00,43568.00,43653.00,NaN,1019.2,43684.00,2597143.00,992857.00,141705.00,4476667.00,6391561.00,1.00,95.00,110.00,"32,538,240",70573.00,"535,823","26,353",30241190.00,NaN,"18,283,188"
01/12/2017,14.00,17.75,234879.00,1723387.00,28.00,2301613.00,2988014.00,2274194.00,0.00,1248387.00,1709565.00,1172581.00,43686.00,53.7,1022.4,34.2,3703226.00,581481.00,1680645.00,3183871.00,6592756.00,0.00,0.00,0.00,"31,253,645",98558.00,"481,830","25,325",27302636.00,NaN,"18,283,188"
01/01/2018,12.00,NaN,NaN,NaN,27.00,NaN,NaN,NaN,-2.00,NaN,NaN,NaN,11.00,64.8,1025.2,43601.00,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,"31,592,333",44334.00,"479,924","21,152",27113858.00,NaN,"18,515,051"
01/02/2018,18.00,NaN,NaN,NaN,31.00,NaN,NaN,NaN,6.00,NaN,NaN,NaN,43717.00,55.6,1018.6,18,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,"32,240,678",35299.00,"491,596","23,306",27792448.00,NaN,"18,515,051"
01/03/2018,23.00,NaN,NaN,NaN,37.00,NaN,NaN,NaN,9.00,NaN,NaN,NaN,43538.00,55.6,1016.5,43619.00,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,"33,384,960",37753.00,"474,182","21,554",26950187.00,NaN,"18,515,051"
01/04/2018,22.00,NaN,NaN,NaN,40.00,NaN,NaN,NaN,10.00,NaN,NaN,NaN,14.00,55.6,1016.2,53.8,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,"33,249,485",35061.00,"562,022","22,873",32039758.00,NaN,"18,478,476"
01/05/2018,27.00,NaN,NaN,NaN,37.00,NaN,NaN,NaN,15.00,NaN,NaN,NaN,14.00,NaN,1014.3,47.9,NaN,NaN,NaN,NaN,NaN,0.00,100.00,120.00,"34,301,837",40017.00,"545,457","29,751",31431914.00,NaN,"18,478,476"
01/06/2018,28.00,NaN,NaN,NaN,38.00,NaN,NaN,NaN,21.00,NaN,NaN,NaN,15.00,50.00,1013.4,82,NaN,NaN,NaN,NaN,NaN,1.00,0.00,0.00,"36,213,005",50108.00,"547,839","30,919",31982411.00,NaN,"18,478,476"
01/07/2018,30.00,NaN,NaN,NaN,40.00,NaN,NaN,NaN,21.00,NaN,NaN,NaN,43508.00,NaN,1016.9,37.8,NaN,NaN,NaN,NaN,NaN,1.00,147.50,177.50,"36,670,234",91859.00,"539,632","29,678",31657021.00,NaN,"18,569,489"
01/08/2018,30.00,NaN,NaN,NaN,38.00,NaN,NaN,NaN,21.00,NaN,NaN,NaN,43569.00,NaN,1016.00,43545.00,NaN,NaN,NaN,NaN,NaN,1.00,80.00,97.50,"37,105,690",48709.00,"575,925","49,049",34731858.00,NaN,"18,569,489"
01/09/2018,26.00,NaN,NaN,NaN,37.00,NaN,NaN,NaN,20.00,NaN,NaN,NaN,43506.00,55.6,1015.2,226.9,NaN,NaN,NaN,NaN,NaN,1.00,118.57,146.43,"33,036,595",60412.00,"538,058","45,178",32435828.00,NaN,"18,569,489"
01/10/2018,21.00,NaN,NaN,NaN,34.00,NaN,NaN,NaN,8.00,NaN,NaN,NaN,11.00,55.6,1017.3,46.6,NaN,NaN,NaN,NaN,NaN,1.00,156.25,188.75,"31,609,267",111791.00,"479,506","41,696",29053253.00,NaN,"18,581,560"
01/11/2018,16.00,NaN,NaN,NaN,32.00,NaN,NaN,NaN,0.00,NaN,NaN,NaN,43534.00,51.9,1019.5,43510.00,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,"33,050,592",48040.00,"511,625","35,689",30802253.00,NaN,"18,581,560"
01/12/2018,16.00,NaN,NaN,NaN,31.00,NaN,NaN,NaN,2.00,NaN,NaN,NaN,43596.00,70.4,1019.1,43632.00,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,"31,911,667",73274.00,"459,897","33,478",27754723.00,NaN,"18,581,560"
01/01/2019,14.00,NaN,NaN,NaN,28.00,NaN,NaN,NaN,2.00,NaN,NaN,NaN,43533.00,55.6,1021.4,43607.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nan,NaN,"478,796","53,132",29540089.00,NaN,"18,533,605"
01/02/2019,18.00,NaN,NaN,NaN,37.00,NaN,NaN,NaN,4.00,NaN,NaN,NaN,43534.00,46.3,1016.8,43679.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nan,NaN,"460,653","31,395",27812131.00,NaN,"18,533,605"
01/03/2019,19.00,NaN,NaN,NaN,36.00,NaN,NaN,NaN,3.00,NaN,NaN,NaN,43477.00,55.6,1019.4,38.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nan,NaN,"432,565","25,032",25941375.00,NaN,"18,533,605"
01/04/2019,24.00,NaN,NaN,NaN,38.00,NaN,NaN,NaN,7.00,NaN,NaN,NaN,14.00,50.00,1013.9,43721.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nan,NaN,"469,689","30,194",28199855.19,NaN,"18,537,324"
01/05/2019,27.00,NaN,NaN,NaN,40.00,NaN,NaN,NaN,17.00,NaN,NaN,NaN,43660.00,48.2,1011.1,54.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nan,NaN,"535,232","35,016",32339591.90,NaN,"18,537,324"
01/06/2019,30.00,NaN,NaN,NaN,41.00,NaN,NaN,NaN,21.00,NaN,NaN,NaN,43569.00,42.6,1014.2,75.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nan,NaN,"505,824","42,810",31310335.55,NaN,"18,537,324"
01/07/2019,30.00,NaN,NaN,NaN,40.00,NaN,NaN,NaN,20.00,NaN,NaN,NaN,43659.00,51.9,1015.7,43496.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nan,NaN,"530,967","40,768",33778374.97,NaN,NaN
01/08/2019,31.00,NaN,NaN,NaN,40.00,NaN,NaN,NaN,22.00,NaN,NaN,NaN,43509.00,43.70,1014.2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nan,NaN,"587,603","38,800",37176391.77,NaN,NaN
01/09/2019,27.00,NaN,NaN,NaN,34.00,NaN,NaN,NaN,20.00,NaN,NaN,NaN,43567.00,NaN,1016.00,166.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nan,NaN,"538,835","39,562",34257033.13,NaN,NaN
01/10/2019,25.00,NaN,NaN,NaN,34.00,NaN,NaN,NaN,12.00,NaN,NaN,NaN,43476.00,59.3,1015.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nan,NaN,NaN,NaN,NaN,NaN,NaN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
