"","Pvalues"
"LOC100286844",0.265843324373039
"LOC100287227",0.96971544700432
"LOC100287704",0.318512843766679
"LOC100287718",0.0631546056394185
"LOC100288778",0.309062987864852
"LOC100289341",0.912902386175925
"LOC100302401",0.848168068107115
"LOC100302640",0.244007467365667
"LOC100302650",0.896311725074447
"LOC100303728",0.13927238199804
"LOC113230",0.500289616138505
"LOC115110",0.680400484718236
"LOC116437",0.812996699382492
"LOC121838",0.51028149546439
"LOC121952",0.717155054802262
"LOC126536",0.451837966946626
"LOC127841",0.2952731637206
"LOC134466",0.206569029364289
"LOC143188",0.503140519022832
"LOC143666",0.245136463288001
"LOC144438",0.0627711971225759
"LOC144486",0.750389100592528
"LOC144571",0.396152825901043
"LOC144742",0.447245435909698
"LOC144776",0.428949813845782
"LOC145474",0.628122173289286
"LOC145783",0.21427794657489
"LOC145820",0.694460945065932
"LOC145837",0.888832758486375
"LOC145845",0.407287034148029
"LOC146336",0.0581706695553442
"LOC146481",0.865770297326222
"LOC146880",0.188571818436172
"LOC147727",0.709504881204459
"LOC147804",0.849285575560408
"LOC148145",0.67797683097254
"LOC148189",0.0496214577906643
"LOC148413",0.338057728440103
"LOC148696",0.959034143996296
"LOC148709",0.671962426776094
"LOC148824",0.247855738005922
"LOC149134",0.322470725628789
"LOC149620",0.00256311598436899
"LOC149837",0.746738335714173
"LOC150185",0.683427124746286
"LOC150197",0.919823337961375
"LOC150381",0.0812969266593104
"LOC150527",0.591587961934847
"LOC150568",0.215559403706816
"LOC150622",0.982387760685498
"LOC150776",0.0606070246394793
"LOC150786",0.378707821332037
"LOC151009",0.113384334033273
"LOC151162",0.746568525588598
"LOC151174",0.361454248181234
"LOC151300",0.564983599834534
"LOC151534",0.78181185607759
"LOC151658",0.711211642102084
"LOC152024",0.0311221646555111
"LOC152217",0.457012051295661
"LOC152225",0.515505530649165
"LOC153328",0.705409759237345
"LOC153684",0.223599904823692
"LOC153910",0.410999625982206
"LOC154449",0.414142018134128
"LOC154761",0.170246774876298
"LOC154822",0.660943622066903
"LOC157381",0.81019104562966
"LOC157627",0.618646535565447
"LOC158376",0.301114832183461
"LOC158572",0.378939002199574
"LOC158696",0.317223009880584
"LOC162632",0.932295981164225
"LOC168474",0.179699875446413
"LOC200030",0.209088444867469
"LOC200726",0.359000986156907
"LOC201651",0.315150925367109
"LOC202181",0.158335500882054
"LOC202781",0.524591164556702
"LOC219347",0.20882466840515
"LOC220429",0.927185506219192
"LOC220594",0.464504219364185
"LOC220729",0.276293968669465
"LOC220930",0.060783056187317
"LOC221122",0.451928879966091
"LOC221442",0.314368773685904
"LOC221710",0.692137661182897
"LOC222699",0.200609999887
"LOC253039",0.0062628112818601
"LOC253724",0.236952044019272
"LOC254312",0.16075611520198
"LOC254559",0.772022590194978
"LOC255025",NA
"LOC255167",0.0577464249140386
"LOC256880",0.897018857352005
"LOC257358",0.775659010989735
"LOC25845",0.222053254404157
"LOC26102",0.933342779054194
"LOC282997",0.338597367721761
"LOC283050",0.427598732766194
"LOC283070",0.131498199211758
"LOC283174",0.149955373344199
"LOC283267",0.775809733931888
"LOC283314",0.631079010859484
"LOC283332",0.581817384653883
"LOC283392",0.630123669223347
"LOC283404",0.461665056293736
"LOC283663",0.469964939942562
"LOC283731",0.313495804368942
"LOC283761",0.433636613190032
"LOC283856",0.948240258006651
"LOC283867",0.457557756010846
"LOC283914",0.158885213450664
"LOC283922",0.629093417309084
"LOC283999",0.729778169397752
"LOC284009",0.16053206161593
"LOC284023",0.409544619422423
"LOC284100",0.515748968564041
"LOC284232",0.137386955336621
"LOC284233",0.382154404494232
"LOC284276",0.801366048064748
"LOC284379",0.796377991434384
"LOC284440",0.920334027086929
"LOC284441",0.628760765626248
"LOC284551",0.390252982048105
"LOC284578",0.565153683888425
"LOC284632",0.572109767903813
"LOC284661",0.714363900615451
"LOC284688",0.819415826840086
"LOC284749",0.16706601516963
"LOC284788",0.0916182365531972
"LOC284798",0.364765324510867
"LOC284837",0.738004520742949
"LOC284900",0.329760686051536
"LOC285033",0.416584691239363
"LOC285045",0.31160377598721
"LOC285074",0.85464721612603
"LOC285194",0.318512843766679
"LOC285205",0.488739103045609
"LOC285359",0.393256134397802
"LOC285370",NA
"LOC285375",0.77017138692628
"LOC285401",0.0980705724038008
"LOC285419",0.203948728596474
"LOC285456",0.670311132533001
"LOC285501",0.811772320694456
"LOC285548",0.391868021454294
"LOC285593",0.952059334838786
"LOC285627",0.537042302683649
"LOC285629",0.632436084483497
"LOC285692",0.785419783800881
"LOC285696",0.810006298106537
"LOC285733",0.914337230185458
"LOC285735",0.967496669354461
"LOC285740",0.307892778879293
"LOC285768",0.127244487084151
"LOC285780",0.377118398540271
"LOC285796",0.10529999097467
"LOC285830",0.0369303827437086
"LOC285847",0.213632342764728
"LOC285954",0.311642455152729
"LOC286002",0.586201612676084
"LOC286094",0.81710394827142
"LOC286135",0.620861281283869
"LOC286238",NA
"LOC286359",0.483994482321838
"LOC286367",0.31477277851756
"LOC286467",0.332958187673893
"LOC29034",0.33016589469677
"LOC338588",0.821182642933452
"LOC338651",0.248992812500555
"LOC338758",0.561950438259399
"LOC338799",0.143744446777528
"LOC339047",0.310425132673405
"LOC339240",0.945521238852394
"LOC339290",0.220983985359752
"LOC339524",0.994404775372964
"LOC339535",0.544510075202945
"LOC339568",0.320217019167051
"LOC339674",0.720166574002929
"LOC339788",0.89110737431714
"LOC340017",0.251048197218154
"LOC340074",0.340613006771457
"LOC340094",0.318512843766679
"LOC340357",0.230314611691902
"LOC340508",0.535399319390867
"LOC341056",0.341210275179852
"LOC342346",0.824917394969422
"LOC344595",0.0396098726554594
"LOC344967",0.495541621504656
"LOC347376",0.224815054274607
"LOC348021",0.608615692958922
"LOC348840",0.92143714392163
"LOC348926",0.00182379310575623
"LOC349114",0.0977523707470415
"LOC349196",0.709337875303404
"LOC360030",0.159578032251756
"LOC374443",0.888246572918179
"LOC374491",0.969086915100042
"LOC375190",0.171496223862969
"LOC387646",0.691211119721869
"LOC387647",0.577337579750174
"LOC388152",0.968668065832781
"LOC388242",0.132134644543337
"LOC388387",0.885677285534696
"LOC388428",0.29231849570875
"LOC388588",0.0215075433521549
"LOC388692",0.670764027734916
"LOC388789",0.312290739639324
"LOC388796",0.442831294562347
"LOC388946",0.251535224909259
"LOC388955",0.711698523172048
"LOC389033",0.794640874650553
"LOC389332",0.439942853580444
"LOC389333",0.582359611887669
"LOC389458",0.0113586386998864
"LOC389493",0.174439455773645
"LOC389634",0.463692732051358
"LOC389705",0.440126267980542
"LOC389791",0.0461655513366465
"LOC390595",0.823466705417455
"LOC390858",0.206014926113565
"LOC391322",0.922424798971768
"LOC392196",0.602331701335195
"LOC399744",0.566014539353091
"LOC399815",0.835005077436088
"LOC399959",0.572046096498021
"LOC400027",0.720999952909388
"LOC400043",0.593106042115308
"LOC400657",0.0488448047888905
"LOC400696",0.351954962374274
"LOC400752",0.429132685022098
"LOC400759",0.180588460857264
"LOC400794",0.115592289016754
"LOC400804",0.612461635065451
"LOC400891",0.516583326550132
"LOC400927",0.495985431023444
"LOC400931",0.856913277240271
"LOC400940",0.115427480031322
"LOC401010",0.931686545099883
"LOC401052",0.196141638068021
"LOC401093",0.0945135633682948
"LOC401127",0.806427236358397
"LOC401387",0.541258472474757
"LOC401397",0.0629938248661167
"LOC401431",0.478658490685825
"LOC401463",0.761360250964374
"LOC401588",0.206276390625786
"LOC402377",0.447143872577909
"LOC402644",0.930367575302656
"LOC407835",0.154845836457057
"LOC415056",0.839830283568438
"LOC440040",0.185800071049744
"LOC440173",0.711511098239445
"LOC440354",0.921338102997815
"LOC440356",0.711904352356881
"LOC440461",0.42939658705782
"LOC440563",0.037699993810424
"LOC440896",0.667168025977833
"LOC440905",0.251901189635345
"LOC440925",0.316998624982695
"LOC440944",0.932602979094227
"LOC440957",0.497707141937684
"LOC441046",0.37148130751538
"LOC441089",0.589853137381079
"LOC441177",0.109582296371787
"LOC441204",0.144098575971008
"LOC441208",0.447853652497449
"LOC441294",0.958950701964666
"LOC441454",0.263968375298332
"LOC441455",0.406563082100066
"LOC441601",0.450455160365344
"LOC441666",0.0947930066058513
"LOC441869",0.375053024346751
"LOC442308",0.071385724955769
"LOC442421",0.701706054048268
"LOC442454",0.660489792115968
"LOC442459",0.753255979290467
"LOC493754",0.0877728002717582
"LOC494141",0.589202451272165
"LOC541471",0.847410127102978
"LOC541473",0.941454903372684
"LOC550112",0.075099892582645
"LOC550643",0.554503289456765
"LOC554202",0.786845054239493
"LOC55908",0.583341076722474
"LOC572558",0.0721192718329242
"LOC595101",0.986645342908812
"LOC606724",0.861180209294163
"LOC613037",0.692673144255419
"LOC619207",0.211838891669394
"LOC641298",0.692199864687401
"LOC641367",0.79876715770931
"LOC642587",0.225639217322162
"LOC642597",0.835052307725105
"LOC642826",0.562404934339384
"LOC642846",0.155086881722998
"LOC642852",0.659720965967384
"LOC642929",0.44973453920019
"LOC643008",0.309147641119487
"LOC643387",0.970295033164083
"LOC643486",0.914756566436513
"LOC643677",0.980864296023801
"LOC643719",0.81739634128956
"LOC643763",0.0474645391809258
"LOC643837",0.887720873248343
"LOC643923",0.874156992397408
"LOC643955",0.291180906469879
"LOC644145",0.243341529393799
"LOC644165",0.0921280556005028
"LOC644172",0.18389578497367
"LOC644538",0.0579760864544602
"LOC644669",0.155417582236103
"LOC644936",0.855615694736949
"LOC645166",0.14980816184078
"LOC645323",0.353458049315433
"LOC645332",0.0459423242337258
"LOC645431",0.428597650561933
"LOC645676",0.058953069496901
"LOC645752",0.37680898671873
"LOC646214",0.927975881611006
"LOC646471",0.744019599476697
"LOC646498",0.773286425612463
"LOC646627",0.964907922611449
"LOC646762",0.949211817161524
"LOC646813",NA
"LOC646851",0.0373088205007459
"LOC646982",0.143416861023189
"LOC646999",0.141693936625394
"LOC647121",0.120977907491954
"LOC647288",0.59816298102473
"LOC647309",0.0158804412819342
"LOC647859",0.330331146539351
"LOC647946",0.93205302939237
"LOC647979",0.371763468706182
"LOC648691",0.969773946298475
"LOC648740",0.115854467494943
"LOC649330",0.269922260856388
"LOC650293",0.515198770470957
"LOC650368",0.768820552446781
"LOC650623",0.95493471931827
"LOC651250",0.696522470957155
"LOC652276",0.631058664800176
"LOC653113",0.0838362903441917
"LOC653501",0.797271745918793
"LOC653544",0.0845693667595525
"LOC653545",NA
"LOC653566",0.087241279758032
"LOC653653",0.693316624675016
"LOC653786",0.970821921210526
"LOC654342",0.801552538116728
"LOC654433",0.689001557513275
"LOC678655",0.167275230891221
"LOC723809",0.593683401959967
"LOC723972",0.07404846054147
"LOC727677",0.350200936196543
"LOC727896",0.363536416604178
"LOC727924",0.158156570038853
"LOC728024",0.91609788175999
"LOC728190",0.259790063452457
"LOC728264",0.994288880259093
"LOC728276",0.363526178651454
"LOC728323",0.257950242557599
"LOC728392",0.268617404782706
"LOC728410",NA
"LOC728554",0.527860345575816
"LOC728606",0.926657689988326
"LOC728613",0.41071942207171
"LOC728640",0.917463187800795
"LOC728643",0.609399492351387
"LOC728723",0.942640909210964
"LOC728743",0.638668302359566
"LOC728758",0.83872441445736
"LOC728819",0.212263981211493
"LOC728855",0.313476678733624
"LOC728875",0.260736970913536
"LOC728989",0.381266758107881
"LOC729020",0.724767297138514
"LOC729082",0.771654103558724
"LOC729121",NA
"LOC729156",0.350891616772628
"LOC729176",0.68661598168059
"LOC729234",0.777088949524817
"LOC729375",0.827074348860974
"LOC729467",0.00808878363213856
"LOC729603",0.905614746169967
"LOC729609",0.979828678022057
"LOC729668",0.824492416837816
"LOC729678",0.174061664153044
"LOC729799",0.992085239647627
"LOC729991.MEF2B",0.699620643138294
"LOC729991",0.555485605222862
"LOC730101",0.715582307572793
"LOC730668",0.978681165066417
"LOC730811",0.173066009143201
"LOC731779",0.154779106493184
"LOC731789",0.199249605720141
"LOC732275",0.157807207214546
"LOC80054",0.929706961220753
"LOC80154",0.70216992546407
"LOC81691",0.801560731872469
"LOC84740",0.82842915798342
"LOC84856",0.0442512506968262
"LOC84931",0.544437488375383
"LOC84989",0.10733807716776
"LOC90110",0.382791462282121
"LOC90246",0.594486341496947
"LOC90586",0.965778816622332
"LOC90784",0.99725901815646
"LOC90834",0.198594715552529
"LOC91149",0.46005718543703
"LOC91316",0.737679703128447
"LOC91450",0.214306259000089
"LOC91948",0.72642059385063
"LOC92249",0.0325306721473367
"LOC92659",0.887844803663727
"LOC92973",0.476762862895218
"LOC93432",0.322095337537991
"LOC93622",0.972583699513653
"LOC96610",0.63286131092701
"LOH12CR1",0.601461910119483
"LOH12CR2",0.661574767190519
"LOH3CR2A",0.696302750043357
"LONP1",0.525824880832096
"LONP2",0.238296163913714
"LONRF1",0.296549197425465
"LONRF2",0.912074415147429
"LONRF3",0.216153871298059
"LOR",0.436493121982166
"LOXHD1",0.0597283899604177
"LOXL1",0.134991780808573
"LOXL2",0.62096391180545
"LOXL3",0.723698209586372
"LOXL4",0.296579062108003
"LOX",0.692088173107106
"LPAL2",0.0621685420560436
"LPAR1",0.21185710438551
"LPAR2",0.981307041142949
"LPAR3",0.114076893279572
"LPAR4",0.744753253073362
"LPAR5",0.33230507994521
"LPAR6",0.758492430282963
"LPA",0.583847604246818
"LPCAT1",0.406471861491952
"LPCAT2",0.408666696457841
"LPCAT3",0.185827243366153
"LPCAT4",0.333701259149976
"LPGAT1",0.00577720687394158
"LPHN1",0.465931115644957
"LPHN2",0.174439438924925
"LPHN3",0.109280240592039
"LPIN1",0.438011292843243
"LPIN2",0.796757469494941
"LPIN3",0.0226097796286138
"LPL",0.439366152387343
"LPO",0.688716365132746
"LPPR1",0.0606460341586048
"LPPR2",0.858756731951982
"LPPR3",0.109879674858515
"LPPR4",0.584082408497307
"LPPR5",0.888620573770785
"LPP",0.896345841372825
"LPXN",0.131246984769774
"LQK1",0.559947000375016
"LRAT",0.159543548636684
"LRBA",0.843944022414988
"LRCH1",0.0747758788947749
"LRCH2",0.611964691044581
"LRCH3",0.676446523268549
"LRCH4",0.274201837873986
"LRDD",0.414470147538721
"LRFN1",0.473088865235209
"LRFN2",0.352596430903502
"LRFN3",0.708486798453029
"LRFN4",0.808228464205005
"LRFN5",0.405772185794688
"LRG1",0.815503816170906
"LRGUK",0.274365268066674
"LRIG1",0.669743245951156
"LRIG2",0.232965006820328
"LRIG3",0.879579444537989
"LRIT1",0.504251698537031
"LRIT2",0.00668412945593912
"LRIT3",0.648802357112935
"LRMP",0.651025264637269
"LRP10",0.748837584722973
"LRP11",0.996047355542288
"LRP12",0.9682746855142
"LRP1B",0.043371539034982
"LRP1",0.269089689232615
"LRP2BP",0.593668447171664
"LRP2",0.0427638982906743
"LRP3",0.783839475330721
"LRP4",0.807722348459022
"LRP5L",0.473988396272452
"LRP5",0.194552087099663
"LRP6",0.899978479738778
"LRP8",0.0852578277125147
"LRPAP1",0.0115972102917829
"LRPPRC",0.783933372242582
"LRRC10B",0.0674392080476387
"LRRC10",0.296516220688775
"LRRC14B",0.324008763003075
"LRRC14",0.836876785337291
"LRRC15",0.651605218674831
"LRRC16A",0.703721104736737
"LRRC16B",0.295450783696703
"LRRC17",0.517004720001947
"LRRC18",0.443033542747933
"LRRC19",0.884377123810539
"LRRC1",0.19383731832841
"LRRC20",0.618146477462426
"LRRC23",0.0685809311721411
"LRRC24",0.555069561054995
"LRRC25",0.823757277562204
"LRRC26",0.337924696853875
"LRRC27",0.741553604043134
"LRRC28",0.989529075739104
"LRRC29",0.363054733348271
"LRRC2",0.749470573376019
"LRRC30",NA
"LRRC31",0.14147497589977
"LRRC32",0.755368182778791
"LRRC33",0.564675721347058
"LRRC34",0.645438317946619
"LRRC36",0.0639045111883764
"LRRC37A2",0.122570567799168
"LRRC37A3",0.308867917283021
"LRRC37A4",0.570120684913104
"LRRC37A",0.575402521437787
"LRRC37B2",0.83905727322205
"LRRC37B",0.0606875355789456
"LRRC39",0.334357007342649
"LRRC3B",0.156877782435213
"LRRC3",0.23456703219038
"LRRC40",0.848039400152239
"LRRC41",0.482003830431313
"LRRC42",0.619595861249386
"LRRC43",0.0162516879822295
"LRRC45",0.695005602101322
"LRRC46",0.823543197569588
"LRRC47",0.593574807809683
"LRRC48",0.321762866376811
"LRRC49",0.684690414758545
"LRRC4B",0.151128646614714
"LRRC4C",0.448885020396566
"LRRC4",0.0116800835100468
"LRRC50",0.708563325724213
"LRRC52",0.532075293471292
"LRRC55",0.00440472044858518
"LRRC56",0.233274610675061
"LRRC57",0.753875811922729
"LRRC58",0.865060851921269
"LRRC59",0.454109363127174
"LRRC61",0.676733317984319
"LRRC66",0.76822213234326
"LRRC67",0.270634724612732
"LRRC69",0.0185432073942937
"LRRC6",0.638206974293871
"LRRC70",0.790686601502931
"LRRC7",0.208579480435114
"LRRC8A",0.563771371802313
"LRRC8B",0.405254109960481
"LRRC8C",0.198210114654913
"LRRC8D",0.736654349893404
"LRRC8E",0.989881950531756
"LRRCC1",0.325342548346174
"LRRFIP1",0.352216611504281
"LRRFIP2",0.763388519756693
"LRRIQ1",0.215503897595219
"LRRIQ3",0.170772545479868
"LRRIQ4",0.964710160436877
"LRRK1",0.522999237235901
"LRRK2",0.980962783271246
"LRRN1",0.967951544796265
"LRRN2",0.14736510777179
"LRRN3",0.288609194042093
"LRRN4CL",0.944822923351759
"LRRN4",0.937455810690266
"LRRTM1",0.59660983874071
"LRRTM2",0.692963225946945
"LRRTM3",0.200712499584226
"LRRTM4",0.328682111866935
"LRSAM1",0.50837061494569
"LRTM1",0.958344305935567
"LRTM2",0.437611843484762
"LRTOMT",0.00557601601161569
"LRWD1",0.944442907490741
"LSAMP",0.408482096659988
"LSG1",0.673315988028748
"LSM10",0.740957501639428
"LSM11",0.689534835032239
"LSM12",0.241128817501757
"LSM14A",0.351254251833474
"LSM14B",0.275481592311237
"LSM1",0.749152588938679
"LSM2",0.803464435871577
"LSM3",0.868848866933588
"LSM4",0.13526131475824
"LSM5",0.947962180782343
"LSM6",0.418015803403776
"LSM7",0.416649890406265
"LSMD1",0.161519647091379
"LSP1",0.784217677603789
"LSR",0.726830732311234
"LSS",0.805705922276102
"LST.3TM12",0.0833580066623414
"LST1",0.785515881121644
"LTA4H",0.802164137309676
"LTA",0.916188819646637
"LTB4R2",0.966995713736209
"LTB4R",0.61779833899226
"LTBP1",0.0250093993175273
"LTBP2",0.549396130260597
"LTBP3",0.188934869594115
"LTBP4",0.449033182022671
"LTBR",0.0318215710295228
"LTB",0.346055765978939
"LTC4S",0.13708114696649
"LTF",0.967428284263365
"LTK",0.879625341362654
"LTV1",0.283295427468724
"LUC7L2",0.170991347962475
"LUC7L3",0.347745402508252
"LUC7L",0.816680336098088
"LUM",0.580911546320631
"LUZP1",0.641311194198634
"LUZP2",0.0847399080991998
"LUZP4",0.266282528268569
"LUZP6",0.782963776179312
"LXN",0.938400969064573
"LY6D",0.346779966850518
"LY6E",0.530853843014458
"LY6G5B",0.055757926146699
"LY6G5C",0.885545376719573
"LY6G6C",0.599244324339777
"LY6G6D",0.551592428113553
"LY6G6E",0.868305069082624
"LY6G6F",0.67627267057485
"LY6H",0.347378874239447
"LY6K",0.874538617752836
"LY75",0.12796072412019
"LY86",0.439267069142463
"LY96",0.447920233136936
"LY9",0.832169048352154
"LYAR",0.651989299352781
"LYG1",0.415711052822358
"LYG2",0.42624128989095
"LYL1",0.240983995989932
"LYNX1",0.591702362827365
"LYN",0.457267619120463
"LYPD1",0.485332903640633
"LYPD2",0.0206726255320662
"LYPD3",0.089509522600241
"LYPD4",0.799291174002913
"LYPD5",0.156427041426055
"LYPD6B",0.0430897569433203
"LYPD6",0.53272050475679
"LYPLA1",0.569628382175983
"LYPLA2P1",0.178169188606278
"LYPLA2",0.173491474003809
"LYPLAL1",0.473979376367075
"LYRM1",0.134145708649191
"LYRM2",0.736211655464843
"LYRM4",0.137800823971679
"LYRM5",0.514822831766073
"LYRM7",0.137835364831224
"LYSMD1",0.83402651725068
"LYSMD2",0.0360226266085601
"LYSMD3",0.804228076198672
"LYSMD4",0.978373008275611
"LYST",0.133156843175162
"LYVE1",0.540724896364699
"LYZL1",0.744759777386382
"LYZL2",0.10832150335303
"LYZL4",0.188475393669762
"LYZL6",0.248391768379876
"LYZ",0.982474480248812
"LZIC",0.0265744585169829
"LZTFL1",0.136763927551226
"LZTR1",0.376401386474605
"LZTS1",0.595191968872064
"LZTS2",0.388672058736617
"M6PR",0.110810574061321
"MAB21L1",0.740092111022191
"MAB21L2",0.479366612538933
"MACC1",0.994063449426665
"MACF1",0.778175134170346
"MACROD1",0.882443426498689
"MACROD2",0.904410064353087
"MAD1L1",0.749412379283159
"MAD2L1BP",0.675993229121217
"MAD2L1",0.464484497883744
"MAD2L2",0.80772670391053
"MADCAM1",0.310968622557149
"MADD",0.823748531503862
"MAEA",0.612265267607323
"MAEL",0.238373733292413
"MAF1",0.0399513347523049
"MAFA",0.481343052703899
"MAFB",0.553818938723429
"MAFF",0.383036097687122
"MAFG",0.0886360545214398
"MAFK",0.0497090117767808
"MAF",0.840597075782011
"MAGEA10",0.361661546840661
"MAGEA11",0.397601722403356
"MAGEA12",0.120202407433286
"MAGEA1",0.620543236973503
"MAGEA2",0.050479448419522
"MAGEA3",0.220330208613354
"MAGEA4",0.170180056169956
"MAGEA5",0.405714663450131
"MAGEA6",0.366971809778196
"MAGEA8",0.685552105682144
"MAGEA9B",0.0624616644660451
"MAGEB10",0.452722874069154
"MAGEB16",0.880045168418984
"MAGEB18",0.318284400494716
"MAGEB1",0.313004402713837
"MAGEB2",0.0160622161664074
"MAGEB3",0.764797083903678
"MAGEB4",0.166289964295538
"MAGEB6",0.205468666612654
"MAGEC1",0.558333753502441
"MAGEC2",0.672449849621698
"MAGEC3",0.36744240946481
"MAGED1",0.177753594389334
"MAGED2",0.113992016760413
"MAGED4B",0.0153637926074333
"MAGED4",0.0303086404307222
"MAGEE1",0.51181479201276
"MAGEE2",0.147224740761566
"MAGEF1",0.32756870931993
"MAGEH1",0.192464573254354
"MAGEL2",0.329860238814007
"MAGI1",0.238776130711643
"MAGI2",0.0490524953216915
"MAGI3",0.670959343463087
"MAGIX",0.600237335064814
"MAGOHB",0.619710068217677
"MAGOH",0.704533005296562
"MAGT1",0.728074541987793
"MAG",0.606356646719187
"MAK16",0.394002614569893
"MAK",0.846038603276249
"MAL2",0.538815557990863
"MALAT1",0.0342438241094785
"MALL",0.861480700106512
"MALT1",0.154199747277952
"MAL",0.524568598269129
"MAMDC2",0.99533142343357
"MAMDC4",0.669260100813991
"MAML1",0.64348303173653
"MAML2",0.924534256308558
"MAML3",0.432746781247962
"MAMLD1",0.217098184179822
"MAMSTR",0.444550611803223
"MAN1A1",0.088955552983009
"MAN1A2",0.984862749069799
"MAN1B1",0.218420426128276
"MAN1C1",0.918418378112383
"MAN2A1",0.229289688857565
"MAN2A2",0.251010192704527
"MAN2B1",0.886251201517564
"MAN2B2",0.526840904309305
"MAN2C1",0.803259603420639
"MANBAL",0.325231078004367
"MANBA",0.0421327074580525
"MANEAL",0.909720296913738
"MANEA",0.949532411891688
"MANF",0.399740534963688
"MANSC1",0.67539504565225
"MAOA",0.424060516525668
"MAOB",0.65943131957755
"MAP1A",0.845977434579925
"MAP1B",0.790504313542008
"MAP1D",0.884496491459942
"MAP1LC3A",0.236784288298445
"MAP1LC3B2",0.583680347427063
"MAP1LC3B",0.747714510456644
"MAP1LC3C",0.0760505627204698
"MAP1S",0.843165065748573
"MAP2K1",0.274320643501052
"MAP2K2",0.793257435712407
"MAP2K3",0.720532890169107
"MAP2K4",0.705124073735109
"MAP2K5",0.994487668485444
"MAP2K6",0.1898122792533
"MAP2K7",0.0663361987944301
"MAP2",0.254769592123937
"MAP3K10",0.173673014454138
"MAP3K11",0.660894791651459
"MAP3K12",0.681210965603911
"MAP3K13",0.130479789007114
"MAP3K14",0.316359560562775
"MAP3K15",0.471515097628616
"MAP3K1",0.923281938038794
"MAP3K2",0.731156937798295
"MAP3K3",0.911587121633853
"MAP3K4",0.459287696868899
"MAP3K5",0.385648649231215
"MAP3K6",0.959116346710119
"MAP3K7",0.425370120930847
"MAP3K8",0.0174381548472877
"MAP3K9",0.595902149002924
"MAP4K1",0.734046893264054
"MAP4K2",0.541879214066683
"MAP4K3",0.682905770485364
"MAP4K4",0.235062113905619
"MAP4K5",0.937371098912308
"MAP4",0.581171764445955
"MAP6D1",0.998509353100837
"MAP6",0.126033163427347
"MAP7D1",0.943762129981633
"MAP7D2",0.0504908943313779
"MAP7D3",0.0219126119404822
"MAP7",0.429059143872759
"MAP9",0.00233696608061524
"MAPK10",0.815833195653903
"MAPK11",0.934022087394504
"MAPK12",0.582897064958127
"MAPK13",0.191119703854433
"MAPK14",0.977735726809427
"MAPK15",0.0324789745097414
"MAPK1IP1L",0.941256615130112
"MAPK1",0.388413055033848
"MAPK3",0.688165501628696
"MAPK4",0.283373303563606
"MAPK6",0.792296051885507
"MAPK7",0.293791116451744
"MAPK8IP1",0.109845313860332
"MAPK8IP2",0.853916517155658
"MAPK8IP3",0.236793080850778
"MAPK8",0.91612183694349
"MAPK9",0.663186175356544
"MAPKAP1",0.438354454528832
"MAPKAPK2",0.0132348389875527
"MAPKAPK3",0.926653960120601
"MAPKAPK5",0.166038958963535
"MAPKBP1",0.222312204449381
"MAPKSP1",0.329085084604829
"MAPRE1",0.422299153250824
"MAPRE2",0.374783612468612
"MAPRE3",0.297077389459625
"MAPT",0.36953205169175
"MARCH10",0.694346081768872
"MARCH11",0.444189980188774
"MARCH1",0.860692694034189
"MARCH2",0.850455418061605
"MARCH3",0.505040938975026
"MARCH4",0.628729818437337
"MARCH5",0.931211643361061
"MARCH6",0.880399525079591
"MARCH7",0.0282300140967613
"MARCH8",0.825836042077301
"MARCH9",0.812219433406036
"MARCKSL1",0.251679401645541
"MARCKS",0.470525373175104
"MARCO",0.181502118317694
"MARK1",0.00330134418212809
"MARK2",0.61751364361066
"MARK3",0.735896027404016
"MARK4",0.901960498552978
"MARS2",0.138885629549451
"MARS",0.423310670507323
"MARVELD1",0.985556900722848
"MARVELD2",0.378519402251846
"MARVELD3",0.662111732386319
"MAS1L",0.396223914364176
"MAS1",0.677758381871643
"MASP1",0.871818337520478
"MASP2",0.972602245842113
"MAST1",0.584256511946152
"MAST2",0.937744707012563
"MAST3",0.785425634887939
"MAST4",0.466801044477887
"MASTL",0.230142994854427
"MAT1A",0.00776580017440298
"MAT2A",0.613741276513854
"MAT2B",0.532229050245291
"MATK",0.31705339850872
"MATN1",0.0920428578595699
"MATN2",0.0199674277832777
"MATN3",0.149525946822328
"MATN4",0.295330592640697
"MATR3",0.318560314395079
"MAVS",0.239468663660383
"MAX",0.24625151681253
"MAZ",0.347142883705297
"MBD1",0.804839990130531
"MBD2",0.850274081229179
"MBD3L1",0.318512843766679
"MBD3L2",0.0577002519163618
"MBD3L5",0.157876194830311
"MBD3",0.729089508929187
"MBD4",0.124679101643292
"MBD5",0.72596859292744
"MBD6",0.634214985851888
"MBIP",0.0684486059257641
"MBL1P",0.394342887592478
"MBL2",0.598890648145109
"MBLAC1",0.39916748076085
"MBLAC2",0.897868535812616
"MBNL1",0.738321327699935
"MBNL2",0.580458795492394
"MBNL3",0.11366342653577
"MBOAT1",0.624569767918617
"MBOAT2",0.696353835666501
"MBOAT4",0.493736825155679
"MBOAT7",0.96882321467374
"MBP",0.593295851463015
"MBTD1",0.922809087064609
"MBTPS1",0.943243794687866
"MBTPS2",0.848077310617012
"MB",0.199910464369465
"MC1R",0.539254634897675
"MC2R",0.491388514170435
"MC3R",0.479466528901832
"MC4R",0.0962501999839321
"MC5R",0.0979878156609151
"MCAM",0.365915148387808
"MCART1",0.832660037321936
"MCART2",0.0442255871949269
"MCART3P",0.9446962168711
